,simu_time,car_num,x_position,y_position,length(m),speed(m/s),LateralSpeed(m/s),accelaration(m^2/s),angel(du),roadID,LaneID,Lane_index,lane_position
443,20.0,xiaokeche_1_.2,-169.79722343996164,-1.6,4.0,3.6003367170691494,0.0,-4.5,90.0,z1,z1_3,3.0,27.34277656003833
444,20.0,xiaokeche_2_.0,-20.111931458161216,-14.4,4.0,2.524496544030079,0.0,-4.5,90.0,z2,z2_0,0.0,25.888068541838784
445,20.0,xiaokeche_2_.1,-101.3547942910154,-11.2,4.0,13.236820641149883,0.0,-0.41157992375083197,90.0,z1,z1_0,0.0,95.78520570898459
446,20.0,xiaokeche_2_.2,-165.43306433612946,-11.2,4.0,8.986838733893817,0.0,1.3855164203094317,90.0,z1,z1_0,0.0,31.70693566387053
447,20.0,xiaokeche_3_.0,8.0,31.064383161588104,4.0,8.604297824979975,0.0,1.9872557078953825,0.0,-s2,-s2_0,0.0,11.064383161588106
448,20.0,xiaokeche_3_.1,30.78548053102506,14.4,4.0,10.68677352841493,0.0,-2.2466676940228236,270.0,y2,y2_0,0.0,15.214519468974943
449,20.0,xiaokeche_3_.2,113.75496520652668,11.2,4.0,11.095712733117399,0.0,2.3750752947293226,270.0,y1,y1_0,0.0,36.24503479347332
450,20.0,xiaokeche_4_.0,21.00223478450343,11.2,4.0,0.0013269758162118878,0.0,-0.0017647721940553867,270.0,y2,y2_1,1.0,24.99776521549657
451,20.0,xiaokeche_4_.1,31.385070828258762,4.8,4.0,11.009501285655306,0.0,-1.878513433959709,270.0,y2,y2_3,3.0,14.61492917174124
452,20.0,xiaokeche_4_.2,138.66189246382564,8.0,4.0,4.8790664137108255,0.0,2.520025291247294,270.0,y1,y1_1,1.0,11.338107536174357
453,20.0,xiaokeche_5_.0,21.001042657860395,1.6,4.0,0.008603122721758307,0.0,-0.04496861010001986,270.0,y2,y2_4,4.0,24.998957342139605
454,20.0,xiaokeche_5_.1,55.910046572835455,1.6,4.0,12.896394038714632,0.0,0.4600520313950245,270.0,y1,y1_3,3.0,94.08995342716455
455,20.0,xiaokeche_5_.2,134.95866409347454,4.8,4.0,3.676085059223129,0.0,1.7720062743872411,270.0,y1,y1_2,2.0,15.041335906525457
456,20.0,xiaokeche_6_.0,0.933162580572066,6.883024368522225,4.0,0.18190106749656298,0.0,-1.8115605454556474,159.78932686750701,:gneJ6_5,:gneJ6_5_0,0.0,13.495767085665815
457,20.0,xiaokeche_6_.1,-1.6,25.404021353527995,4.0,11.115750346420691,0.0,-1.1878236218785876,180.0,s2,s2_4,4.0,20.595978646472005
458,20.0,xiaokeche_6_.2,-1.6,119.56384982296731,4.0,8.969358425773681,0.0,2.4057496736058974,180.0,s1,s1_3,3.0,30.436150177032687
459,20.0,xiaokeche_7_.0,-46.33871924126131,8.068845374240103,4.0,11.025312871565303,0.0,2.197471289685927,270.98575774727504,:gneJ0_0,:gneJ0_0_0,0.0,0.3375737391608169
460,20.0,xiaokeche_7_.1,-11.2,62.06341857403018,4.0,14.34419312557222,0.0,0.4370291914558049,180.0,s1,s1_0,0.0,87.93658142596982
461,20.0,xiaokeche_7_.2,-11.2,114.75653508049436,4.0,9.405415758886376,0.0,1.3220434951130304,180.0,s1,s1_0,0.0,35.24346491950564
462,20.0,xiaokeche_8_.0,-11.2,-78.5601426211249,4.0,12.573301784788836,0.0,-0.04881517738103902,180.0,-x1,-x1_0,0.0,24.560142621124896
463,20.0,xiaokeche_8_.1,-4.6506987800046575,46.73456200237709,4.0,13.273973765619708,0.0,-0.2806007970357314,205.17504846535428,:gneJ2_0,:gneJ2_0_3,3.0,7.904517172657819
464,20.0,xiaokeche_8_.2,-8.0,116.1367228688905,4.0,10.24812019825913,0.0,2.1529222689801824,180.0,s1,s1_1,1.0,33.8632771311095
465,20.0,xiaokeche_9_.0,4.8,65.42034941367416,4.0,12.085695196656962,0.0,-0.2696332052582875,0.0,-s1,-s1_2,2.0,11.420349413674154
466,20.0,xiaokeche_9_.1,4.8,-22.80461929263862,4.0,12.979574432798602,0.0,-0.5908736759098243,0.0,x2,x2_3,3.0,23.19538070736138
467,20.0,xiaokeche_9_.2,4.8,-113.10230598452034,4.0,10.791793072992006,0.0,2.0023274018662054,0.0,x1,x1_2,2.0,36.89769401547965
468,21.0,xiaokeche_0_.0,-21.001538771683784,-1.6,4.0,0.0005871119443447314,0.0,-0.0008877237681143587,90.0,z2,z2_4,4.0,24.998461228316216
469,21.0,xiaokeche_0_.1,-56.69166022607459,-1.6,4.0,13.326317280018893,0.0,0.1032607100438323,90.0,z1,z1_3,3.0,140.4483397739254
470,21.0,xiaokeche_0_.2,-149.5136254073912,-1.6,4.0,12.30072886813432,0.0,2.431811696663498,90.0,z1,z1_3,3.0,47.62637459260878
471,21.0,xiaokeche_10_.0,-22.702700797378903,4.8,4.0,11.42404704881966,0.0,2.5122968713287257,273.01837078915,-z2,-z2_1,1.0,2.7027007973789026
472,21.0,xiaokeche_10_.1,1.6,-48.770469535549836,4.0,13.069670071658926,0.0,0.36286291119176894,0.0,:gneJ21_4,:gneJ21_4_4,4.0,5.438711683028174
473,21.0,xiaokeche_10_.2,1.6,-125.67877396983094,4.0,8.03284711209126,0.0,2.2813711690250793,0.0,x1,x1_3,3.0,24.321226030169058
474,21.0,xiaokeche_11_.0,98.25693650669832,-11.2,4.0,14.051177645106353,0.0,0.21419544178061223,90.0,-y1,-y1_0,0.0,44.256936506698324
475,21.0,xiaokeche_11_.1,14.65214048915112,-16.21789266273319,4.0,6.9369979065735965,0.0,-4.335944334301166,3.614782457097927,:gneJ6_13,:gneJ6_13_0,0.0,3.7908814299333997
476,21.0,xiaokeche_11_.2,11.2,-100.62726114511025,4.0,12.511375691508873,0.0,2.127957209409214,0.0,x1,x1_0,0.0,49.372738854889754
477,21.0,xiaokeche_1_.0,-21.014154490502992,-11.2,4.0,0.053601643573738485,0.0,-0.05196078198973141,90.0,z2,z2_1,1.0,24.985845509497008
478,21.0,xiaokeche_1_.1,-85.9987277872721,-1.6,4.0,14.312927634781207,0.0,-0.22386136981658744,90.0,z1,z1_3,3.0,111.14127221272788
479,21.0,xiaokeche_1_.2,-163.8503684883094,-1.6,4.0,5.946854951652233,0.0,2.3465182345830833,90.0,z1,z1_3,3.0,33.289631511690565
480,21.0,xiaokeche_2_.0,-20.104592807509906,-14.4,4.0,0.007338650651310643,0.0,-2.5171578933787684,90.0,z2,z2_0,0.0,25.895407192490094
481,21.0,xiaokeche_2_.1,-87.54096346082216,-11.2,4.0,13.813830830193242,0.0,0.5770101890433583,90.0,z1,z1_0,0.0,109.59903653917783
482,21.0,xiaokeche_2_.2,-154.8409133244399,-11.2,4.0,10.592151011689564,0.0,1.605312277795747,90.0,z1,z1_0,0.0,42.2990866755601
483,21.0,xiaokeche_3_.0,8.0,41.16214489626394,4.0,10.097761734675831,0.0,1.4934639096958566,0.0,-s2,-s2_0,0.0,21.16214489626394
484,21.0,xiaokeche_3_.1,23.80955122058435,14.4,4.0,6.975929310440707,0.0,-3.7108442179742234,270.0,y2,y2_0,0.0,22.19044877941565
485,21.0,xiaokeche_3_.2,100.5828295065794,11.2,4.0,13.172135699947273,0.0,2.076422966829874,270.0,y1,y1_0,0.0,49.4171704934206
486,21.0,xiaokeche_4_.0,21.001135299787002,11.2,4.0,0.0010994847164280215,0.0,-0.0002274910997838663,270.0,y2,y2_1,1.0,24.998864700212998
487,21.0,xiaokeche_4_.1,24.875569542603454,4.8,4.0,6.509501285655306,0.0,-4.5,270.0,y2,y2_3,3.0,21.124430457396546
488,21.0,xiaokeche_4_.2,132.03424806590192,8.0,4.0,6.6276443979237225,0.0,1.748577984212897,270.0,y1,y1_1,1.0,17.96575193409808
489,21.0,xiaokeche_5_.0,21.001042657860395,1.6,4.0,0.0,0.0,-0.008603122721758307,270.0,y2,y2_4,4.0,24.998957342139605
490,21.0,xiaokeche_5_.1,44.26102909746031,1.6,4.0,12.28901747537514,0.0,-0.6073765633394927,270.0,y2,y2_4,4.0,1.738970902539691
491,21.0,xiaokeche_5_.2,129.14941457511043,1.6,4.0,5.809249518364101,0.0,2.133164459140972,270.0,y1,y1_3,3.0,20.85058542488956
492,21.0,xiaokeche_6_.0,0.9889345247517298,6.776163620513861,4.0,0.12058352227169611,0.0,-0.061317545224866876,159.167594786334,:gneJ6_5,:gneJ6_5_0,0.0,13.61635060793751
493,21.0,xiaokeche_6_.1,-1.2309054836969562,17.033573702305166,4.0,8.394417591574635,0.0,-2.721332754846056,174.6964373336274,:gneJ6_5,:gneJ6_5_0,0.0,2.9903962380466425
494,21.0,xiaokeche_6_.2,-1.6,108.83893453700003,4.0,10.72491528596729,0.0,1.7555568601936091,180.0,s1,s1_3,3.0,41.16106546299998
495,21.0,xiaokeche_7_.0,-58.797099903818776,11.2,4.0,13.059526164657955,0.0,2.0342132930926518,270.0,-z1,-z1_0,0.0,4.797099903818772
496,21.0,xiaokeche_7_.1,-13.81417641990268,48.58015301213625,4.0,14.095455520912237,0.0,-0.24873760465998274,212.99947871698893,:gneJ2_0,:gneJ2_0_0,0.0,6.032036946882059
497,21.0,xiaokeche_7_.2,-11.2,102.76092084960547,4.0,11.995614230888897,0.0,2.5901984720025215,180.0,s1,s1_0,0.0,47.23907915039454
498,21.0,xiaokeche_8_.0,-11.2,-91.61127781954912,4.0,13.051135198424216,0.0,0.47783341363538057,180.0,-x1,-x1_0,0.0,37.611277819549116
499,21.0,xiaokeche_8_.1,-4.8,32.81278931994589,4.0,13.922693507396293,0.0,0.6487197417765849,180.0,s2,s2_3,3.0,13.187210680054111
500,21.0,xiaokeche_8_.2,-8.0,103.55847721977625,4.0,12.578245649114251,0.0,2.330125450855121,180.0,s1,s1_1,1.0,46.44152278022375
501,21.0,xiaokeche_9_.0,4.8,78.14849279108206,4.0,12.728143377407907,0.0,0.6424481807509448,0.0,-s1,-s1_2,2.0,24.148492791082063
502,21.0,xiaokeche_9_.1,3.9800426427750377,-9.750533034687974,4.0,13.08739702558791,0.0,0.10782259278930795,355.4260787400991,:gneJ6_14,:gneJ6_14_2,2.0,10.282777732949292
503,21.0,xiaokeche_9_.2,4.8,-100.28311063300352,4.0,12.819195351516829,0.0,2.027402278524823,0.0,x1,x1_2,2.0,49.71688936699648
504,22.0,xiaokeche_0_.0,-21.00112858053248,-1.6,4.0,0.0004101911513022248,0.0,-0.00017692079304250662,90.0,z2,z2_4,4.0,24.99887141946752
505,22.0,xiaokeche_0_.1,-43.659128568488924,-1.6,4.0,13.672531657585667,0.0,0.3462143775667741,90.0,z2,z2_4,4.0,2.3408714315110757
506,22.0,xiaokeche_0_.2,-137.17772011277947,-1.6,4.0,12.335905294611747,0.0,0.03517642647742747,90.0,z1,z1_3,3.0,59.962279887220525
507,22.0,xiaokeche_0_.3,-193.04,-11.2,4.0,0.0,0.0,0.0,90.0,z1,z1_0,0.0,4.1
508,22.0,xiaokeche_10_.0,-35.64132170497004,4.8,4.0,12.938620907591131,0.0,1.514573858771472,270.0,-z2,-z2_1,1.0,15.641321704970034
509,22.0,xiaokeche_10_.1,1.6,-35.20131994044776,4.0,13.679968376524062,0.0,0.610298304865136,0.0,x2,x2_4,4.0,10.798680059552236
510,22.0,xiaokeche_10_.2,1.6,-115.72497571150306,4.0,9.953798258327879,0.0,1.9209511462366198,0.0,x1,x1_3,3.0,34.27502428849694
511,22.0,xiaokeche_10_.3,4.8,-145.9,4.0,0.0,0.0,0.0,0.0,x1,x1_2,2.0,4.1
512,22.0,xiaokeche_11_.0,112.1603686745362,-11.2,4.0,13.903432167837881,0.0,-0.14774547726847231,90.0,-y1,-y1_0,0.0,58.1603686745362
513,22.0,xiaokeche_11_.1,16.49347685698784,-10.108386898158493,4.0,6.4955768515714585,0.0,-0.441421055002138,21.8713835798786,:gneJ6_13,:gneJ6_13_0,0.0,10.286458281504858
514,22.0,xiaokeche_11_.2,11.2,-87.85433491562954,4.0,12.772926229480712,0.0,0.26155053797183925,0.0,x1,x1_0,0.0,62.145665084370464
515,22.0,xiaokeche_11_.3,8.0,-145.9,4.0,0.0,0.0,0.0,0.0,x1,x1_1,1.0,4.1
516,22.0,xiaokeche_1_.0,-21.00534804707204,-11.2,4.0,0.0088064434309507,0.0,-0.04479520014278779,90.0,z2,z2_1,1.0,24.99465195292796
517,22.0,xiaokeche_1_.1,-72.50900587324058,-1.6,4.0,13.489721914031524,0.0,-0.8232057207496837,90.0,z1,z1_3,3.0,124.6309941267594
518,22.0,xiaokeche_1_.2,-155.593584117325,-1.6,4.0,8.256784370984416,0.0,2.3099294193321835,90.0,z1,z1_3,3.0,41.54641588267498
519,22.0,xiaokeche_1_.3,-193.04,-4.8,4.0,0.0,0.0,0.0,90.0,z1,z1_2,2.0,4.1
520,22.0,xiaokeche_2_.0,-20.102226458799194,-14.4,4.0,0.002366348710711133,0.0,-0.00497230194059951,90.0,z2,z2_0,0.0,25.897773541200806
521,22.0,xiaokeche_2_.1,-74.5554410185678,-11.2,4.0,12.985522442254354,0.0,-0.828308387938888,90.0,z1,z1_0,0.0,122.58455898143218
522,22.0,xiaokeche_2_.2,-142.18820903297512,-11.2,4.0,12.652704291464758,0.0,2.0605532797751938,90.0,z1,z1_0,0.0,54.951790967024856
523,22.0,xiaokeche_3_.0,10.928659712194694,52.6650057839979,4.0,12.107375655400782,0.0,2.0096139207249504,28.860203792353,:gneJ2_5,:gneJ2_5_0,0.0,7.269520551664719
524,22.0,xiaokeche_3_.1,20.42359244734887,14.4,4.0,3.3859587732354797,0.0,-3.589970537205227,270.0,y2,y2_0,0.0,25.57640755265113
525,22.0,xiaokeche_3_.2,87.46981331225362,11.2,4.0,13.113016194325779,0.0,-0.05911950562149393,270.0,y1,y1_0,0.0,62.53018668774638
526,22.0,xiaokeche_3_.3,145.9,1.6,4.0,0.0,0.0,0.0,270.0,y1,y1_3,3.0,4.1
527,22.0,xiaokeche_4_.0,21.001135299787002,11.2,4.0,0.0,0.0,-0.0010994847164280215,270.0,y2,y2_1,1.0,24.998864700212998
528,22.0,xiaokeche_4_.1,21.530220816330054,8.0,4.0,3.3453487262734014,0.0,-3.1641525593819044,270.0,y2,y2_2,2.0,24.469779183669946
529,22.0,xiaokeche_4_.2,122.84029320687986,8.0,4.0,9.19395485902205,0.0,2.566310461098327,270.0,y1,y1_1,1.0,27.15970679312013
530,22.0,xiaokeche_4_.3,145.9,8.0,4.0,0.0,0.0,0.0,270.0,y1,y1_1,1.0,4.1
531,22.0,xiaokeche_5_.0,21.001042657860395,1.6,4.0,0.0,0.0,0.0,270.0,y2,y2_4,4.0,24.998957342139605
532,22.0,xiaokeche_5_.1,35.16212644991466,1.6,4.0,9.098902647545648,0.0,-3.1901148278294915,270.0,y2,y2_4,4.0,10.83787355008534
533,22.0,xiaokeche_5_.2,121.9254987366422,1.6,4.0,7.223915838468253,0.0,1.4146663201041516,270.0,y1,y1_3,3.0,28.07450126335781
534,22.0,xiaokeche_6_.0,1.0092051063464913,6.7373245672292414,4.0,0.04382666165120662,0.0,-0.07675686062048949,158.94182022474288,:gneJ6_5,:gneJ6_5_0,0.0,13.660177269588717
535,22.0,xiaokeche_6_.1,-0.7382822969926217,13.074342905459218,4.0,3.991223004477463,0.0,-4.403194587097172,172.90748267172694,:gneJ6_5,:gneJ6_5_0,0.0,6.981619242524106
536,22.0,xiaokeche_6_.2,-1.6,96.71948032041546,4.0,12.119454216584563,0.0,1.3945389306172729,180.0,s1,s1_3,3.0,53.28051967958454
537,22.0,xiaokeche_6_.3,-4.8,145.9,4.0,0.0,0.0,0.0,180.0,s1,s1_2,2.0,4.1
538,22.0,xiaokeche_7_.0,-71.7722738873932,11.2,4.0,12.975173983574432,0.0,-0.08435218108352238,270.0,-z1,-z1_0,0.0,17.772273887393204
539,22.0,xiaokeche_7_.1,-14.4,33.75616691952506,4.0,14.851796133592888,0.0,0.7563406126806509,180.0,s2,s2_0,0.0,12.243833080474946
540,22.0,xiaokeche_7_.2,-11.2,89.04194317006039,4.0,13.71897767954506,0.0,1.7233634486561638,180.0,s1,s1_0,0.0,60.9580568299396
541,22.0,xiaokeche_7_.3,-8.0,145.9,4.0,0.0,0.0,0.0,180.0,s1,s1_1,1.0,4.1
542,22.0,xiaokeche_8_.0,-11.2,-103.92079405094034,4.0,12.309516231391225,0.0,-0.7416189670329913,180.0,-x1,-x1_0,0.0,49.920794050940344
543,22.0,xiaokeche_8_.1,-4.796499636261457,19.956245453268213,4.0,12.856686068954554,0.0,-1.0660074384417388,179.94985921302117,:gneJ6_2,:gneJ6_2_2,2.0,0.0438967490086668
544,22.0,xiaokeche_8_.2,-8.0,90.15082030272083,4.0,13.40765691705542,0.0,0.8294112679411683,180.0,s1,s1_1,1.0,59.84917969727917
545,22.0,xiaokeche_9_.0,4.8,90.27097309961803,4.0,12.12248030853596,0.0,-0.6056630688719462,0.0,-s1,-s1_2,2.0,36.270973099618026
546,22.0,xiaokeche_9_.1,2.8993127660864007,3.7585904239199905,4.0,13.55302810984844,0.0,0.4656310842605311,355.4260787400991,:gneJ6_14,:gneJ6_14_2,2.0,23.835805842797733
547,22.0,xiaokeche_9_.2,4.8,-85.53599208140064,4.0,14.747118551602878,0.0,1.927923200086049,0.0,x1,x1_2,2.0,64.46400791859936
548,22.0,xiaokeche_9_.3,1.6,-145.9,4.0,0.0,0.0,0.0,0.0,x1,x1_3,3.0,4.1
549,23.0,xiaokeche_0_.0,-21.00112858053248,-1.6,4.0,0.0,0.0,-0.0004101911513022248,90.0,z2,z2_4,4.0,24.99887141946752
550,23.0,xiaokeche_0_.1,-33.94436987528363,-1.6,4.0,9.714758693205294,0.0,-3.957772964380373,90.0,z2,z2_4,4.0,12.05563012471637
551,23.0,xiaokeche_0_.2,-125.24161180239602,-1.6,4.0,11.936108310383442,0.0,-0.39979698422830445,90.0,z1,z1_3,3.0,71.89838819760396
552,23.0,xiaokeche_0_.3,-191.02791135833598,-8.0,4.0,2.0120886416640134,0.0,2.0120886416640134,90.0,z1,z1_1,1.0,6.112088641664013
553,23.0,xiaokeche_10_.0,-49.535113804319806,6.067938431657005,4.0,14.100718446679005,0.0,1.162097539087874,288.4836119734282,:gneJ0_0,:gneJ0_0_1,1.0,3.7420401516490394
554,23.0,xiaokeche_10_.1,1.6,-21.669560769100382,4.0,13.531759171347382,0.0,-0.14820920517668057,0.0,x2,x2_4,4.0,24.330439230899618
555,23.0,xiaokeche_10_.2,1.6,-103.47465996507088,4.0,12.25031574643217,0.0,2.296517488104291,0.0,x1,x1_3,3.0,46.52534003492911
556,23.0,xiaokeche_10_.3,4.8,-144.5630716185551,4.0,1.3369283814448865,0.0,1.3369283814448865,0.0,x1,x1_2,2.0,5.436928381444886
557,23.0,xiaokeche_11_.0,126.09341160036948,-11.2,4.0,13.933042925833277,0.0,0.029610757995396142,90.0,-y1,-y1_0,0.0,72.09341160036948
558,23.0,xiaokeche_11_.1,22.548313630015073,-8.0,4.0,6.831855348510216,0.0,0.3362784969387578,83.83927253111239,-y2,-y2_0,0.0,2.5483136300150733
559,23.0,xiaokeche_11_.2,11.2,-75.0188157992483,4.0,12.835519116381242,0.0,0.06259288690053033,0.0,x1,x1_0,0.0,74.9811842007517
560,23.0,xiaokeche_11_.3,8.0,-144.04839811881538,4.0,1.851601881184615,0.0,1.851601881184615,0.0,x1,x1_1,1.0,5.951601881184615
561,23.0,xiaokeche_1_.0,-21.001859266544262,-11.2,4.0,0.0034887805277777433,0.0,-0.005317662903172956,90.0,z2,z2_1,1.0,24.998140733455738
562,23.0,xiaokeche_1_.1,-57.983715842417524,-1.6,4.0,14.52529003082307,0.0,1.0355681167915467,90.0,z1,z1_3,3.0,139.15628415758246
563,23.0,xiaokeche_1_.2,-145.0506052960255,-1.6,4.0,10.542978821299505,0.0,2.2861944503150884,90.0,z1,z1_3,3.0,52.089394703974484
564,23.0,xiaokeche_1_.3,-190.80695264759473,-4.8,4.0,2.233047352405265,0.0,2.233047352405265,90.0,z1,z1_2,2.0,6.333047352405265
565,23.0,xiaokeche_2_.0,-18.733937945060294,-14.48440413699598,4.0,1.371225645026061,0.0,1.3688592963153499,91.20970882124207,:gneJ6_19,:gneJ6_19_0,0.0,1.2689991862268677
566,23.0,xiaokeche_2_.1,-61.87591463994448,-11.2,4.0,12.679526378623326,0.0,-0.30599606363102794,90.0,z1,z1_0,0.0,135.2640853600555
567,23.0,xiaokeche_2_.2,-129.23385547151025,-11.2,4.0,12.954353561464865,0.0,0.301649270000107,90.0,z1,z1_0,0.0,67.90614452848972
568,23.0,xiaokeche_3_.0,11.2,67.05600165304651,4.0,14.386481101381792,0.0,2.27910544598101,0.0,-s1,-s1_0,0.0,13.05600165304651
569,23.0,xiaokeche_3_.1,20.19610064619844,14.4,4.0,0.22749180115043272,0.0,-3.158466972085047,270.0,y2,y2_0,0.0,25.80389935380156
570,23.0,xiaokeche_3_.2,74.87395377732048,11.2,4.0,12.595859534933139,0.0,-0.51715665939264,270.0,y1,y1_0,0.0,75.12604622267952
571,23.0,xiaokeche_3_.3,144.0823935623048,1.6,4.0,1.8176064376952126,0.0,1.8176064376952126,270.0,y1,y1_3,3.0,5.917606437695213
572,23.0,xiaokeche_4_.0,21.001021097469806,11.2,4.0,0.00011420231719698518,0.0,0.00011420231719698518,270.0,y2,y2_1,1.0,24.998978902530194
573,23.0,xiaokeche_4_.1,21.04672510272719,8.0,4.0,0.483495713602862,0.0,-2.8618530126705393,270.0,y2,y2_2,2.0,24.95327489727281
574,23.0,xiaokeche_4_.2,111.17660577772185,8.0,4.0,11.663687429158015,0.0,2.4697325701359656,270.0,y1,y1_1,1.0,38.82339422227815
575,23.0,xiaokeche_4_.3,143.37263019643723,8.0,4.0,2.5273698035627605,0.0,2.5273698035627605,270.0,y1,y1_1,1.0,6.62736980356276
576,23.0,xiaokeche_5_.0,21.001042657860395,1.6,4.0,0.0,0.0,0.0,270.0,y2,y2_4,4.0,24.998957342139605
577,23.0,xiaokeche_5_.1,29.878859457386117,1.6,4.0,5.283266992528543,0.0,-3.815635655017105,270.0,y2,y2_4,4.0,16.121140542613883
578,23.0,xiaokeche_5_.2,112.83439714575418,1.6,4.0,9.091101590888007,0.0,1.8671857524197542,270.0,y1,y1_3,3.0,37.16560285424582
579,23.0,xiaokeche_5_.3,145.9,4.8,4.0,0.0,0.0,0.0,270.0,y1,y1_2,2.0,4.1
580,23.0,xiaokeche_6_.0,1.0115736130457587,6.7327864360726295,4.0,0.005120905941556899,0.0,-0.03870575570964972,158.91544713621442,:gneJ6_5,:gneJ6_5_0,0.0,13.665298175530273
581,23.0,xiaokeche_6_.1,-0.7193529147683819,12.922206759434774,4.0,0.1533654684412512,0.0,-3.837857536036212,172.90748267172694,:gneJ6_5,:gneJ6_5_0,0.0,7.134984710965357
582,23.0,xiaokeche_6_.2,-1.6,82.31317632019054,4.0,14.406304000224917,0.0,2.2868497836403545,180.0,s1,s1_3,3.0,67.68682367980946
583,23.0,xiaokeche_6_.3,-4.8,143.53871811660937,4.0,2.3612818833906206,0.0,2.3612818833906206,180.0,s1,s1_2,2.0,6.461281883390621
584,23.0,xiaokeche_7_.0,-84.22677728179163,11.2,4.0,12.454503394398426,0.0,-0.5206705891760066,270.0,-z1,-z1_0,0.0,30.22677728179163
585,23.0,xiaokeche_7_.1,-14.4,20.615569231863212,4.0,13.140597687661842,0.0,-1.7111984459310463,180.0,s2,s2_0,0.0,25.384430768136788
586,23.0,xiaokeche_7_.2,-11.2,74.14196363758552,4.0,14.899979532474877,0.0,1.1810018529298159,180.0,s1,s1_0,0.0,75.85803636241448
587,23.0,xiaokeche_7_.3,-8.0,144.47150996970012,4.0,1.4284900302998722,0.0,1.4284900302998722,180.0,s1,s1_1,1.0,5.528490030299872
588,23.0,xiaokeche_8_.0,-11.2,-116.19644476476745,4.0,12.275650713827108,0.0,-0.03386551756411649,180.0,-x1,-x1_0,0.0,62.19644476476745
589,23.0,xiaokeche_8_.1,-3.733174754782959,6.6646844347869845,4.0,13.334758591791292,0.0,0.4780725228367384,175.42607874009911,:gneJ6_2,:gneJ6_2_2,2.0,13.378655340799959
590,23.0,xiaokeche_8_.2,-8.0,77.30315431275349,4.0,12.847665989967346,0.0,-0.559990927088073,180.0,s1,s1_1,1.0,72.69684568724651
591,23.0,xiaokeche_8_.3,-1.6,145.9,4.0,0.0,0.0,0.0,180.0,s1,s1_3,3.0,4.1
592,23.0,xiaokeche_9_.0,4.8,102.67750550446127,4.0,12.406532404843238,0.0,0.2840520963072777,0.0,-s1,-s1_2,2.0,48.677505504461266
593,23.0,xiaokeche_9_.1,1.839827002084955,17.002162473938064,4.0,13.286613659180642,0.0,-0.26641445066779923,355.4260787400991,:gneJ6_14,:gneJ6_14_2,2.0,37.12241950197837
594,23.0,xiaokeche_9_.2,4.8,-70.52071154589333,4.0,15.015280535507307,0.0,0.26816198390442914,0.0,x1,x1_2,2.0,79.47928845410667
595,23.0,xiaokeche_9_.3,1.6,-144.4291737432126,4.0,1.4708262567874044,0.0,1.4708262567874044,0.0,x1,x1_3,3.0,5.570826256787404
596,24.0,xiaokeche_0_.0,-21.00112858053248,-1.6,4.0,0.0,0.0,0.0,90.0,z2,z2_4,4.0,24.99887141946752
597,24.0,xiaokeche_0_.1,-28.729611182078337,-1.6,4.0,5.214758693205294,0.0,-4.5,90.0,z2,z2_4,4.0,17.270388817921663
598,24.0,xiaokeche_0_.2,-112.67814136103443,-1.6,4.0,12.563470441361586,0.0,0.6273621309781436,90.0,z1,z1_3,3.0,84.46185863896555
599,24.0,xiaokeche_0_.3,-187.11147802219259,-8.0,4.0,3.916433336143382,0.0,1.9043446944793687,90.0,z1,z1_1,1.0,10.028521977807394
600,24.0,xiaokeche_10_.0,-63.27225574181456,8.0,4.0,14.13021559016552,0.0,0.029497143486514332,270.0,-z1,-z1_1,1.0,9.27225574181456
601,24.0,xiaokeche_10_.1,0.6746205545909947,-12.562691123935032,4.0,9.166966149257089,0.0,-4.364793022090293,352.90748267172694,:gneJ6_17,:gneJ6_17_0,0.0,7.497405380156707
602,24.0,xiaokeche_10_.2,1.6,-89.96559254095952,4.0,13.509067424111368,0.0,1.2587516776791983,0.0,x1,x1_3,3.0,60.03440745904048
603,24.0,xiaokeche_10_.3,4.8,-140.72396139926278,4.0,3.8391102192923428,0.0,2.5021818378474565,0.0,x1,x1_2,2.0,9.276038600737229
604,24.0,xiaokeche_11_.0,138.96116093091482,-11.2,4.0,12.86774933054533,0.0,-1.0652935952879474,90.0,-y1,-y1_0,0.0,84.96116093091482
605,24.0,xiaokeche_11_.1,31.666686584968083,-8.0,4.0,9.118372954953012,0.0,2.2865176064427954,90.0,-y2,-y2_0,0.0,11.666686584968085
606,24.0,xiaokeche_11_.2,11.2,-61.74653420380301,4.0,13.272281595445296,0.0,0.4367624790640541,0.0,x1,x1_0,0.0,88.25346579619699
607,24.0,xiaokeche_11_.3,8.0,-139.6787554068025,4.0,4.3696427120128645,0.0,2.5180408308282494,0.0,x1,x1_1,1.0,10.32124459319748
608,24.0,xiaokeche_1_.0,-21.00114414954133,-11.2,4.0,0.000715117002934161,0.0,-0.0027736635248435822,90.0,z2,z2_1,1.0,24.99885585045867
609,24.0,xiaokeche_1_.1,-44.935298648402195,-4.8,4.0,13.688417194015328,0.0,-0.8368728368077427,101.26020703108887,z2,z2_3,3.0,1.0647013515978045
610,24.0,xiaokeche_1_.2,-133.5257654335009,-1.6,4.0,11.524839862524594,0.0,0.9818610412250894,90.0,z1,z1_3,3.0,63.61423456649908
611,24.0,xiaokeche_1_.3,-186.07556218589656,-4.8,4.0,4.731390461698174,0.0,2.498343109292909,90.0,z1,z1_2,2.0,11.064437814103439
